date,interval,queue,offered_calls,answered_calls,abandoned_calls
2024-03-19,15:00,Retention,25,23,2
2024-03-19,15:30,Support,28,27,1
2024-03-19,15:30,Retention,23,21,2
2024-03-19,16:00,Support,39,36,3
2024-03-19,16:00,Retention,15,15,0
2024-03-19,16:30,Support,28,27,1
2024-03-19,16:30,Retention,14,14,0
2024-03-19,17:00,Support,41,38,3
2024-03-19,17:00,Retention,20,19,1
2024-03-19,17:30,Support,34,33,1
2024-03-19,17:30,Retention,23,22,1
2024-03-19,18:00,Support,40,39,1
2024-03-19,18:00,Retention,10,10,0
2024-03-19,18:30,Support,41,39,2
2024-03-19,18:30,Retention,21,20,1
2024-03-19,19:00,Support,25,24,1
2024-03-19,19:00,Retention,20,20,0
2024-03-19,19:30,Support,29,28,1
2024-03-19,19:30,Retention,17,16,1
2024-03-19,20:00,Support,40,39,1
2024-03-19,20:00,Retention,11,11,0
2024-03-19,20:30,Support,37,34,3
2024-03-19,20:30,Retention,24,23,1
2024-03-20,8:00,Support,31,30,1
2024-03-20,8:00,Retention,12,12,0
2024-03-20,8:30,Support,33,32,1
2024-03-20,8:30,Retention,13,12,1
2024-03-20,9:00,Support,28,27,1
2024-03-20,9:00,Retention,16,16,0
2024-03-20,9:30,Support,31,30,1
2024-03-20,9:30,Retention,16,15,1
2024-03-20,10:00,Support,48,45,3
2024-03-20,10:00,Retention,23,22,1
2024-03-20,10:30,Support,43,40,3
2024-03-20,10:30,Retention,18,17,1
2024-03-20,11:00,Support,42,40,2
2024-03-20,11:00,Retention,19,19,0
2024-03-20,11:30,Support,41,38,3
2024-03-20,11:30,Retention,20,19,1
2024-03-20,12:00,Support,25,24,1
2024-03-20,12:00,Retention,18,18,0
2024-03-20,12:30,Support,40,39,1
2024-03-20,12:30,Retention,17,16,1
2024-03-20,13:00,Support,35,34,1
2024-03-20,13:00,Retention,19,18,1
2024-03-20,13:30,Support,36,34,2
2024-03-20,13:30,Retention,14,13,1
2024-03-20,14:00,Support,39,36,3
2024-03-20,14:00,Retention,18,18,0
2024-03-20,14:30,Support,33,31,2
2024-03-20,14:30,Retention,24,22,2
2024-03-20,15:00,Support,45,42,3
2024-03-20,15:00,Retention,17,17,0
2024-03-20,15:30,Support,32,31,1
2024-03-20,15:30,Retention,23,22,1
2024-03-20,16:00,Support,44,42,2
2024-03-20,16:00,Retention,13,12,1
2024-03-20,16:30,Support,33,32,1
2024-03-20,16:30,Retention,12,11,1
2024-03-20,17:00,Support,30,28,2
2024-03-20,17:00,Retention,16,15,1
2024-03-20,17:30,Support,36,33,3
2024-03-20,17:30,Retention,23,22,1
2024-03-20,18:00,Support,31,30,1
2024-03-20,18:00,Retention,19,18,1
2024-03-20,18:30,Support,24,24,0
2024-03-20,18:30,Retention,23,22,1
2024-03-20,19:00,Support,43,42,1
2024-03-20,19:00,Retention,17,16,1
2024-03-20,19:30,Support,32,30,2
2024-03-20,19:30,Retention,25,24,1
2024-03-20,20:00,Support,43,39,4
2024-03-20,20:00,Retention,21,21,0
2024-03-20,20:30,Support,33,31,2
2024-03-20,20:30,Retention,17,16,1
2024-03-21,8:00,Support,43,41,2
2024-03-21,8:00,Retention,16,16,0
2024-03-21,8:30,Support,41,39,2
2024-03-21,8:30,Retention,18,18,0
2024-03-21,9:00,Support,37,34,3
2024-03-21,9:00,Retention,16,15,1
2024-03-21,9:30,Support,29,28,1
2024-03-21,9:30,Retention,16,15,1
2024-03-21,10:00,Support,36,35,1
2024-03-21,10:00,Retention,12,11,1
2024-03-21,10:30,Support,30,29,1
2024-03-21,10:30,Retention,18,18,0
2024-03-21,11:00,Support,39,37,2
2024-03-21,11:00,Retention,23,23,0
2024-03-21,11:30,Support,40,39,1
2024-03-21,11:30,Retention,27,25,2
2024-03-21,12:00,Support,32,29,3
2024-03-21,12:00,Retention,18,18,0
2024-03-21,12:30,Support,35,33,2
2024-03-21,12:30,Retention,17,17,0
2024-03-21,13:00,Support,37,34,3
2024-03-21,13:00,Retention,19,18,1
2024-03-21,13:30,Support,28,27,1
2024-03-21,13:30,Retention,15,14,1
2024-03-21,14:00,Support,40,38,2
2024-03-21,14:00,Retention,21,20,1
2024-03-21,14:30,Support,38,36,2
2024-03-21,14:30,Retention,24,23,1
2024-03-21,15:00,Support,40,37,3
2024-03-21,15:00,Retention,16,15,1
2024-03-21,15:30,Support,34,33,1
2024-03-21,15:30,Retention,15,15,0
2024-03-21,16:00,Support,43,42,1
2024-03-21,16:00,Retention,20,20,0
2024-03-21,16:30,Support,31,29,2
2024-03-21,16:30,Retention,20,19,1
2024-03-21,17:00,Support,40,37,3
2024-03-21,17:00,Retention,16,15,1
2024-03-21,17:30,Support,41,40,1
2024-03-21,17:30,Retention,18,17,1
2024-03-21,18:00,Support,35,33,2
2024-03-21,18:00,Retention,20,19,1
2024-03-21,18:30,Support,32,31,1
2024-03-21,18:30,Retention,18,17,1
2024-03-21,19:00,Support,38,36,2
2024-03-21,19:00,Retention,24,22,2
2024-03-21,19:30,Support,28,27,1
2024-03-21,19:30,Retention,22,20,2
2024-03-21,20:00,Support,35,33,2
2024-03-21,20:00,Retention,12,12,0
2024-03-21,20:30,Support,32,29,3
2024-03-21,20:30,Retention,16,16,0
2024-03-22,8:00,Support,41,40,1
2024-03-22,8:00,Retention,15,15,0
2024-03-22,8:30,Support,29,27,2
2024-03-22,8:30,Retention,18,17,1
2024-03-22,9:00,Support,31,30,1
2024-03-22,9:00,Retention,9,9,0
2024-03-22,9:30,Support,36,33,3
2024-03-22,9:30,Retention,24,23,1
2024-03-22,10:00,Support,37,35,2
2024-03-22,10:00,Retention,15,14,1
2024-03-22,10:30,Support,36,33,3
2024-03-22,10:30,Retention,12,12,0
2024-03-22,11:00,Support,36,35,1
2024-03-22,11:00,Retention,16,15,1
2024-03-22,11:30,Support,41,40,1
2024-03-22,11:30,Retention,17,16,1
2024-03-22,12:00,Support,30,28,2
2024-03-22,12:00,Retention,18,17,1
2024-03-22,12:30,Support,35,33,2
2024-03-22,12:30,Retention,24,23,1
2024-03-22,13:00,Support,46,44,2
2024-03-22,13:00,Retention,24,23,1
2024-03-22,13:30,Support,42,40,2
2024-03-22,13:30,Retention,19,18,1
2024-03-22,14:00,Support,39,38,1
2024-03-22,14:00,Retention,26,25,1
2024-03-22,14:30,Support,37,36,1
2024-03-22,14:30,Retention,23,23,0
2024-03-22,15:00,Support,33,30,3
2024-03-22,15:00,Retention,13,13,0
2024-03-22,15:30,Support,31,29,2
2024-03-22,15:30,Retention,31,30,1
2024-03-22,16:00,Support,35,33,2
2024-03-22,16:00,Retention,17,17,0
2024-03-22,16:30,Support,32,31,1
2024-03-22,16:30,Retention,15,15,0
2024-03-22,17:00,Support,35,33,2
2024-03-22,17:00,Retention,22,21,1
2024-03-22,17:30,Support,41,38,3
2024-03-22,17:30,Retention,17,16,1
2024-03-22,18:00,Support,29,28,1
2024-03-22,18:00,Retention,16,15,1
2024-03-22,18:30,Support,33,31,2
2024-03-22,18:30,Retention,17,16,1
2024-03-22,19:00,Support,40,38,2
2024-03-22,19:00,Retention,23,22,1
2024-03-22,19:30,Support,36,35,1
2024-03-22,19:30,Retention,19,18,1
2024-03-22,20:00,Support,39,36,3
2024-03-22,20:00,Retention,17,16,1
2024-03-22,20:30,Support,29,28,1
2024-03-22,20:30,Retention,21,20,1
2024-03-23,8:00,Support,38,35,3
2024-03-23,8:00,Retention,14,14,0
2024-03-23,8:30,Support,34,32,2
2024-03-23,8:30,Retention,25,24,1
2024-03-23,9:00,Support,26,26,0
2024-03-23,9:00,Retention,10,10,0
2024-03-23,9:30,Support,27,27,0
2024-03-23,9:30,Retention,14,13,1
2024-03-23,10:00,Support,34,33,1
2024-03-23,10:00,Retention,10,10,0
2024-03-23,10:30,Support,39,37,2
2024-03-23,10:30,Retention,12,12,0
2024-03-23,11:00,Support,39,36,3
2024-03-23,11:00,Retention,18,18,0
2024-03-23,11:30,Support,46,45,1
2024-03-23,11:30,Retention,17,16,1
2024-03-23,12:00,Support,36,35,1
2024-03-23,12:00,Retention,23,22,1
2024-03-23,12:30,Support,35,34,1
2024-03-23,12:30,Retention,16,15,1
2024-03-23,13:00,Support,22,21,1
2024-03-23,13:00,Retention,15,15,0
2024-03-23,13:30,Support,40,38,2
2024-03-23,13:30,Retention,23,22,1
2024-03-23,14:00,Support,35,32,3
2024-03-23,14:00,Retention,12,11,1
2024-03-23,14:30,Support,34,33,1
2024-03-23,14:30,Retention,18,18,0
2024-03-23,15:00,Support,36,34,2
2024-03-23,15:00,Retention,21,20,1
2024-03-23,15:30,Support,40,37,3
2024-03-23,15:30,Retention,22,21,1
2024-03-23,16:00,Support,47,45,2
2024-03-23,16:00,Retention,17,16,1
2024-03-23,16:30,Support,29,27,2
2024-03-23,16:30,Retention,15,14,1
2024-03-23,17:00,Support,36,35,1
2024-03-23,17:00,Retention,14,14,0
2024-03-23,17:30,Support,35,34,1
2024-03-23,17:30,Retention,18,17,1
2024-03-23,18:00,Support,35,34,1
2024-03-23,18:00,Retention,20,19,1
2024-03-23,18:30,Support,25,25,0
2024-03-23,18:30,Retention,24,23,1
2024-03-23,19:00,Support,35,33,2
2024-03-23,19:00,Retention,27,25,2
2024-03-23,19:30,Support,37,35,2
2024-03-23,19:30,Retention,18,17,1
2024-03-23,20:00,Support,36,35,1
2024-03-23,20:00,Retention,20,19,1
2024-03-23,20:30,Support,28,27,1
2024-03-23,20:30,Retention,18,17,1
2024-03-24,8:00,Support,34,33,1
2024-03-24,8:00,Retention,20,19,1
2024-03-24,8:30,Support,25,25,0
2024-03-24,8:30,Retention,20,19,1
2024-03-24,9:00,Support,28,26,2
2024-03-24,9:00,Retention,14,14,0
2024-03-24,9:30,Support,46,45,1
2024-03-24,9:30,Retention,16,16,0
2024-03-24,10:00,Support,38,36,2
2024-03-24,10:00,Retention,12,12,0
2024-03-24,10:30,Support,41,39,2
2024-03-24,10:30,Retention,16,15,1
2024-03-24,11:00,Support,34,32,2
2024-03-24,11:00,Retention,18,17,1
2024-03-24,11:30,Support,38,36,2
2024-03-24,11:30,Retention,9,9,0
2024-03-24,12:00,Support,24,23,1
2024-03-24,12:00,Retention,13,12,1
2024-03-24,12:30,Support,44,43,1
2024-03-24,12:30,Retention,23,21,2
2024-03-24,13:00,Support,23,22,1
2024-03-24,13:00,Retention,19,19,0
2024-03-24,13:30,Support,37,34,3
2024-03-24,13:30,Retention,16,15,1
2024-03-24,14:00,Support,45,42,3
2024-03-24,14:00,Retention,12,12,0
2024-03-24,14:30,Support,31,29,2
2024-03-24,14:30,Retention,17,16,1
2024-03-24,15:00,Support,39,36,3
2024-03-24,15:00,Retention,12,11,1
2024-03-24,15:30,Support,49,46,3
2024-03-24,15:30,Retention,20,19,1
2024-03-24,16:00,Support,30,29,1
2024-03-24,16:00,Retention,18,17,1
2024-03-24,16:30,Support,31,30,1
2024-03-24,16:30,Retention,14,13,1
2024-03-24,17:00,Support,28,26,2
2024-03-24,17:00,Retention,21,20,1
2024-03-24,17:30,Support,35,34,1
2024-03-24,17:30,Retention,18,17,1
2024-03-24,18:00,Support,34,33,1
2024-03-24,18:00,Retention,10,10,0
2024-03-24,18:30,Support,30,28,2
2024-03-24,18:30,Retention,25,24,1
2024-03-24,19:00,Support,37,35,2
2024-03-24,19:00,Retention,14,14,0
2024-03-24,19:30,Support,27,25,2
2024-03-24,19:30,Retention,18,18,0
2024-03-24,20:00,Support,35,32,3
2024-03-24,20:00,Retention,11,11,0
2024-03-24,20:30,Support,28,26,2
2024-03-24,20:30,Retention,24,23,1
2024-03-25,8:00,Support,45,44,1
2024-03-25,8:00,Retention,17,16,1
2024-03-25,8:30,Support,34,31,3
2024-03-25,8:30,Retention,18,17,1
2024-03-25,9:00,Support,28,26,2
2024-03-25,9:00,Retention,15,15,0
2024-03-25,9:30,Support,29,27,2
2024-03-25,9:30,Retention,25,24,1
2024-03-25,10:00,Support,41,38,3
2024-03-25,10:00,Retention,23,22,1
2024-03-25,10:30,Support,37,36,1
2024-03-25,10:30,Retention,19,19,0
2024-03-25,11:00,Support,32,31,1
2024-03-25,11:00,Retention,18,17,1
2024-03-25,11:30,Support,46,42,4
2024-03-25,11:30,Retention,17,16,1
2024-03-25,12:00,Support,38,35,3
2024-03-25,12:00,Retention,20,19,1
2024-03-25,12:30,Support,44,41,3
2024-03-25,12:30,Retention,18,17,1
2024-03-25,13:00,Support,38,36,2
2024-03-25,13:00,Retention,21,21,0
2024-03-25,13:30,Support,40,37,3
2024-03-25,13:30,Retention,21,20,1
2024-03-25,14:00,Support,30,28,2
2024-03-25,14:00,Retention,18,17,1
2024-03-25,14:30,Support,36,34,2
2024-03-25,14:30,Retention,23,22,1
2024-03-25,15:00,Support,34,32,2
2024-03-25,15:00,Retention,17,17,0
2024-03-25,15:30,Support,39,37,2
2024-03-25,15:30,Retention,19,18,1
2024-03-25,16:00,Support,37,35,2
2024-03-25,16:00,Retention,22,20,2
2024-03-25,16:30,Support,33,30,3
2024-03-25,16:30,Retention,8,8,0
2024-03-25,17:00,Support,42,39,3
2024-03-25,17:00,Retention,17,17,0
2024-03-25,17:30,Support,29,27,2
2024-03-25,17:30,Retention,18,17,1
2024-03-25,18:00,Support,42,39,3
2024-03-25,18:00,Retention,14,14,0
2024-03-25,18:30,Support,47,45,2
2024-03-25,18:30,Retention,15,14,1
2024-03-25,19:00,Support,28,27,1
2024-03-25,19:00,Retention,17,16,1
2024-03-25,19:30,Support,35,33,2
2024-03-25,19:30,Retention,13,13,0
2024-03-25,20:00,Support,46,43,3
2024-03-25,20:00,Retention,15,15,0
2024-03-25,20:30,Support,40,37,3
2024-03-25,20:30,Retention,15,14,1
2024-03-26,8:00,Support,28,27,1
2024-03-26,8:00,Retention,16,15,1
2024-03-26,8:30,Support,30,28,2
2024-03-26,8:30,Retention,19,19,0
2024-03-26,9:00,Support,43,40,3
2024-03-26,9:00,Retention,21,21,0
2024-03-26,9:30,Support,41,38,3
2024-03-26,9:30,Retention,13,13,0
2024-03-26,10:00,Support,34,32,2
2024-03-26,10:00,Retention,15,15,0
2024-03-26,10:30,Support,36,33,3
2024-03-26,10:30,Retention,18,17,1
2024-03-26,11:00,Support,43,40,3
2024-03-26,11:00,Retention,19,18,1
2024-03-26,11:30,Support,33,31,2
2024-03-26,11:30,Retention,20,19,1
2024-03-26,12:00,Support,37,35,2
2024-03-26,12:00,Retention,11,11,0
2024-03-26,12:30,Support,49,46,3
2024-03-26,12:30,Retention,14,13,1
2024-03-26,13:00,Support,39,36,3
2024-03-26,13:00,Retention,10,10,0
2024-03-26,13:30,Support,35,33,2
2024-03-26,13:30,Retention,17,16,1
2024-03-26,14:00,Support,33,32,1
2024-03-26,14:00,Retention,20,19,1
2024-03-26,14:30,Support,38,35,3
2024-03-26,14:30,Retention,16,16,0
2024-03-26,15:00,Support,31,29,2
2024-03-26,15:00,Retention,21,21,0
2024-03-26,15:30,Support,23,22,1
2024-03-26,15:30,Retention,19,18,1
2024-03-26,16:00,Support,33,31,2
2024-03-26,16:00,Retention,21,20,1
2024-03-26,16:30,Support,25,23,2
2024-03-26,16:30,Retention,11,10,1
2024-03-26,17:00,Support,31,29,2
2024-03-26,17:00,Retention,19,19,0
2024-03-26,17:30,Support,39,37,2
2024-03-26,17:30,Retention,14,13,1
2024-03-26,18:00,Support,35,34,1
2024-03-26,18:00,Retention,10,10,0
2024-03-26,18:30,Support,35,32,3
2024-03-26,18:30,Retention,14,14,0
2024-03-26,19:00,Support,35,34,1
2024-03-26,19:00,Retention,17,16,1
2024-03-26,19:30,Support,43,42,1
2024-03-26,19:30,Retention,19,18,1
2024-03-26,20:00,Support,47,45,2
2024-03-26,20:00,Retention,19,19,0
2024-03-26,20:30,Support,29,28,1
2024-03-26,20:30,Retention,19,18,1
2024-03-27,8:00,Support,27,26,1
2024-03-27,8:00,Retention,14,13,1
2024-03-27,8:30,Support,37,36,1
2024-03-27,8:30,Retention,14,13,1
2024-03-27,9:00,Support,38,36,2
2024-03-27,9:00,Retention,21,20,1
2024-03-27,9:30,Support,43,41,2
2024-03-27,9:30,Retention,17,16,1
2024-03-27,10:00,Support,41,39,2
2024-03-27,10:00,Retention,16,15,1
2024-03-27,10:30,Support,43,41,2
2024-03-27,10:30,Retention,20,20,0
2024-03-27,11:00,Support,36,33,3
2024-03-27,11:00,Retention,21,20,1
2024-03-27,11:30,Support,44,42,2
2024-03-27,11:30,Retention,26,24,2
2024-03-27,12:00,Support,29,29,0
2024-03-27,12:00,Retention,14,14,0
2024-03-27,12:30,Support,39,37,2
2024-03-27,12:30,Retention,16,16,0
2024-03-27,13:00,Support,35,33,2
2024-03-27,13:00,Retention,22,22,0
2024-03-27,13:30,Support,37,35,2
2024-03-27,13:30,Retention,20,19,1
2024-03-27,14:00,Support,31,29,2
2024-03-27,14:00,Retention,16,16,0
2024-03-27,14:30,Support,40,37,3
2024-03-27,14:30,Retention,12,11,1
2024-03-27,15:00,Support,29,28,1
2024-03-27,15:00,Retention,11,11,0
2024-03-27,15:30,Support,42,39,3
2024-03-27,15:30,Retention,18,18,0
2024-03-27,16:00,Support,33,32,1
2024-03-27,16:00,Retention,17,17,0
2024-03-27,16:30,Support,36,35,1
2024-03-27,16:30,Retention,27,25,2
2024-03-27,17:00,Support,32,31,1
2024-03-27,17:00,Retention,9,9,0
2024-03-27,17:30,Support,33,31,2
2024-03-27,17:30,Retention,16,16,0
2024-03-27,18:00,Support,30,29,1
2024-03-27,18:00,Retention,17,16,1
2024-03-27,18:30,Support,45,43,2
2024-03-27,18:30,Retention,22,22,0
2024-03-27,19:00,Support,26,25,1
2024-03-27,19:00,Retention,23,22,1
2024-03-27,19:30,Support,44,41,3
2024-03-27,19:30,Retention,15,15,0
2024-03-27,20:00,Support,26,25,1
2024-03-27,20:00,Retention,10,10,0
2024-03-27,20:30,Support,37,35,2
2024-03-27,20:30,Retention,15,15,0
2024-03-28,8:00,Support,30,28,2
2024-03-28,8:00,Retention,20,19,1
2024-03-28,8:30,Support,26,25,1
2024-03-28,8:30,Retention,17,16,1
2024-03-28,9:00,Support,30,29,1
2024-03-28,9:00,Retention,28,27,1
2024-03-28,9:30,Support,29,28,1
2024-03-28,9:30,Retention,14,13,1
2024-03-28,10:00,Support,27,26,1
2024-03-28,10:00,Retention,15,15,0
2024-03-28,10:30,Support,34,33,1
2024-03-28,10:30,Retention,14,14,0
2024-03-28,11:00,Support,37,35,2
2024-03-28,11:00,Retention,20,19,1
2024-03-28,11:30,Support,24,24,0
2024-03-28,11:30,Retention,19,19,0
2024-03-28,12:00,Support,31,30,1
2024-03-28,12:00,Retention,15,15,0
2024-03-28,12:30,Support,41,38,3
2024-03-28,12:30,Retention,24,22,2
2024-03-28,13:00,Support,32,31,1
2024-03-28,13:00,Retention,19,18,1
2024-03-28,13:30,Support,28,27,1
2024-03-28,13:30,Retention,20,19,1
2024-03-28,14:00,Support,30,28,2
2024-03-28,14:00,Retention,17,16,1
2024-03-28,14:30,Support,36,34,2
2024-03-28,14:30,Retention,16,16,0
2024-03-28,15:00,Support,38,36,2
2024-03-28,15:00,Retention,25,25,0
2024-03-28,15:30,Support,24,24,0
2024-03-28,15:30,Retention,18,18,0
2024-03-28,16:00,Support,40,37,3
2024-03-28,16:00,Retention,16,15,1
2024-03-28,16:30,Support,42,40,2
2024-03-28,16:30,Retention,17,16,1
2024-03-28,17:00,Support,20,19,1
2024-03-28,17:00,Retention,14,14,0
2024-03-28,17:30,Support,29,27,2
2024-03-28,17:30,Retention,13,13,0
2024-03-28,18:00,Support,46,43,3
2024-03-28,18:00,Retention,12,12,0
2024-03-28,18:30,Support,31,29,2
2024-03-28,18:30,Retention,26,25,1
2024-03-28,19:00,Support,28,27,1
2024-03-28,19:00,Retention,16,16,0
2024-03-28,19:30,Support,43,41,2
2024-03-28,19:30,Retention,13,12,1
2024-03-28,20:00,Support,34,32,2
2024-03-28,20:00,Retention,13,13,0
2024-03-28,20:30,Support,30,29,1
2024-03-28,20:30,Retention,12,12,0
2024-03-29,8:00,Support,28,26,2
2024-03-29,8:00,Retention,18,18,0
2024-03-29,8:30,Support,36,34,2
2024-03-29,8:30,Retention,15,15,0
2024-03-29,9:00,Support,36,34,2
2024-03-29,9:00,Retention,18,17,1
2024-03-29,9:30,Support,34,33,1
2024-03-29,9:30,Retention,13,12,1
2024-03-29,10:00,Support,44,42,2
2024-03-29,10:00,Retention,16,15,1
2024-03-29,10:30,Support,37,34,3
2024-03-29,10:30,Retention,21,20,1
2024-03-29,11:00,Support,34,31,3
2024-03-29,11:00,Retention,14,14,0
2024-03-29,11:30,Support,35,34,1
2024-03-29,11:30,Retention,16,15,1
2024-03-29,12:00,Support,29,27,2
2024-03-29,12:00,Retention,30,28,2
2024-03-29,12:30,Support,26,24,2
2024-03-29,12:30,Retention,18,17,1
2024-03-29,13:00,Support,34,31,3
2024-03-29,13:00,Retention,17,16,1
2024-03-29,13:30,Support,33,31,2
2024-03-29,13:30,Retention,17,16,1
2024-03-29,14:00,Support,32,29,3
2024-03-29,14:00,Retention,13,12,1
2024-03-29,14:30,Support,40,38,2
2024-03-29,14:30,Retention,21,20,1
2024-03-29,15:00,Support,34,33,1
2024-03-29,15:00,Retention,12,12,0
2024-03-29,15:30,Support,24,24,0
2024-03-29,15:30,Retention,10,10,0
2024-03-29,16:00,Support,43,41,2
2024-03-29,16:00,Retention,10,10,0
2024-03-29,16:30,Support,36,34,2
2024-03-29,16:30,Retention,27,26,1
2024-03-29,17:00,Support,38,35,3
2024-03-29,17:00,Retention,17,16,1
2024-03-29,17:30,Support,38,36,2
2024-03-29,17:30,Retention,16,15,1
2024-03-29,18:00,Support,21,20,1
2024-03-29,18:00,Retention,14,13,1
2024-03-29,18:30,Support,47,45,2
2024-03-29,18:30,Retention,20,19,1
2024-03-29,19:00,Support,35,32,3
2024-03-29,19:00,Retention,16,16,0
2024-03-29,19:30,Support,44,43,1
2024-03-29,19:30,Retention,18,17,1
2024-03-29,20:00,Support,47,45,2
2024-03-29,20:00,Retention,14,13,1
2024-03-29,20:30,Support,35,33,2
2024-03-29,20:30,Retention,21,20,1
2024-03-30,8:00,Support,36,34,2
2024-03-30,8:00,Retention,17,17,0
2024-03-30,8:30,Support,30,28,2
2024-03-30,8:30,Retention,19,18,1
2024-03-30,9:00,Support,34,32,2
2024-03-30,9:00,Retention,20,19,1
2024-03-30,9:30,Support,36,34,2
2024-03-30,9:30,Retention,25,24,1
2024-03-30,10:00,Support,28,27,1
2024-03-30,10:00,Retention,25,24,1
2024-03-30,10:30,Support,36,33,3
2024-03-30,10:30,Retention,18,18,0
2024-03-30,11:00,Support,37,34,3
2024-03-30,11:00,Retention,22,20,2
2024-03-30,11:30,Support,46,43,3
2024-03-30,11:30,Retention,11,11,0
2024-03-30,12:00,Support,32,31,1
2024-03-30,12:00,Retention,16,15,1
2024-03-30,12:30,Support,28,27,1
2024-03-30,12:30,Retention,23,23,0
2024-03-30,13:00,Support,39,36,3
2024-03-30,13:00,Retention,19,18,1
2024-03-30,13:30,Support,34,32,2
2024-03-30,13:30,Retention,19,19,0
2024-03-30,14:00,Support,36,34,2
2024-03-30,14:00,Retention,20,20,0
2024-03-30,14:30,Support,32,31,1
2024-03-30,14:30,Retention,14,13,1
2024-03-30,15:00,Support,39,38,1
2024-03-30,15:00,Retention,21,20,1
2024-03-30,15:30,Support,45,44,1
2024-03-30,15:30,Retention,19,18,1
2024-03-30,16:00,Support,33,30,3
2024-03-30,16:00,Retention,20,20,0
2024-03-30,16:30,Support,29,28,1
2024-03-30,16:30,Retention,20,19,1
2024-03-30,17:00,Support,41,40,1
2024-03-30,17:00,Retention,20,20,0
2024-03-30,17:30,Support,32,30,2
2024-03-30,17:30,Retention,23,22,1
2024-03-30,18:00,Support,35,33,2
2024-03-30,18:00,Retention,20,19,1
2024-03-30,18:30,Support,37,36,1
2024-03-30,18:30,Retention,13,13,0
2024-03-30,19:00,Support,37,36,1
2024-03-30,19:00,Retention,14,14,0
2024-03-30,19:30,Support,34,33,1
2024-03-30,19:30,Retention,19,18,1
2024-03-30,20:00,Support,44,43,1
2024-03-30,20:00,Retention,26,25,1
2024-03-30,20:30,Support,32,30,2
2024-03-30,20:30,Retention,16,15,1
