date,agent_id,queue,talk_time_sec,hold_time_sec,acw_time_sec,aht_sec
2024-02-13,A056,Retention,531,101,95,727
2024-01-30,A104,Retention,483,70,60,613
2024-02-29,A015,Support,421,49,42,513
2024-03-15,A098,Support,458,69,61,588
2024-01-31,A098,Support,417,83,44,544
2024-01-08,A027,Retention,536,90,104,731
2024-03-29,A080,Support,333,47,73,455
2024-02-07,A109,Retention,533,55,117,706
2024-01-23,A062,Retention,564,60,89,714
2024-03-18,A092,Support,361,36,63,461
2024-03-05,A016,Support,435,73,69,579
2024-03-03,A045,Retention,573,33,84,691
2024-03-28,A037,Retention,635,35,94,765
2024-03-27,A002,Retention,558,45,134,739
2024-03-24,A082,Retention,543,56,78,678
2024-03-26,A107,Retention,530,50,77,658
2024-02-05,A046,Retention,454,56,69,580
2024-01-24,A045,Retention,530,68,136,735
2024-02-08,A065,Retention,456,41,74,572
2024-01-12,A072,Retention,452,38,66,557
2024-03-06,A085,Retention,511,75,104,691
2024-01-21,A099,Support,397,49,54,501
2024-03-03,A063,Support,460,51,113,626
2024-03-18,A086,Retention,457,47,118,622
2024-01-09,A096,Support,357,66,65,489
2024-03-28,A094,Support,412,65,53,532
2024-03-23,A094,Support,461,54,108,624
2024-03-20,A041,Retention,459,33,81,574
2024-03-06,A020,Support,405,35,131,572
2024-03-04,A099,Retention,538,63,69,671
2024-02-14,A072,Support,458,29,42,529
2024-01-31,A053,Retention,571,36,98,705
2024-01-29,A063,Support,349,63,74,486
2024-01-15,A041,Retention,572,55,84,713
2024-02-05,A114,Retention,484,43,51,578
2024-02-29,A113,Retention,476,3,80,561
2024-03-03,A044,Retention,477,40,145,663
2024-02-24,A109,Support,395,52,149,597
2024-02-08,A092,Support,448,56,111,616
2024-01-18,A028,Support,416,83,66,566
2024-01-25,A087,Retention,395,50,135,581
2024-02-15,A045,Support,470,96,110,676
2024-01-09,A064,Retention,464,65,104,634
2024-03-12,A002,Retention,488,57,60,605
2024-03-09,A008,Retention,592,100,135,828
2024-01-26,A093,Support,346,44,107,498
2024-01-13,A071,Retention,482,82,80,645
2024-03-15,A041,Retention,478,76,72,627
2024-01-24,A007,Support,334,31,128,494
2024-02-28,A081,Retention,492,80,59,632
2024-02-22,A005,Support,306,89,105,501
2024-03-19,A069,Support,355,72,120,549
2024-02-04,A009,Support,470,58,98,627
2024-03-27,A063,Support,519,49,82,651
2024-01-08,A049,Retention,580,58,82,720
2024-03-07,A063,Support,328,58,58,445
2024-01-14,A111,Support,515,33,88,637
2024-01-24,A021,Retention,469,42,104,616
2024-01-22,A057,Support,491,57,51,600
2024-03-30,A026,Retention,444,33,34,512
2024-03-16,A010,Retention,530,60,64,655
2024-03-20,A059,Support,370,70,89,529
2024-01-14,A042,Support,479,78,95,652
2024-03-25,A033,Support,474,40,116,631
2024-01-05,A042,Support,432,84,99,615
2024-03-05,A086,Retention,482,42,129,654
2024-01-11,A050,Retention,443,65,121,630
2024-01-05,A091,Retention,581,66,99,747
2024-01-14,A064,Retention,547,47,48,643
2024-02-26,A081,Support,538,99,66,704
2024-02-16,A103,Support,349,66,112,529
2024-03-24,A030,Retention,541,59,104,706
2024-01-28,A050,Support,426,32,73,532
2024-03-10,A075,Support,450,50,112,613
2024-02-23,A014,Support,495,57,93,646
2024-01-22,A020,Retention,602,62,61,726
2024-02-02,A073,Support,373,37,93,504
2024-02-27,A113,Retention,445,55,90,591
2024-01-09,A027,Support,404,104,90,599
2024-02-16,A062,Support,409,42,110,562
2024-01-31,A106,Support,484,50,45,581
2024-02-16,A119,Retention,420,82,111,615
2024-02-10,A087,Retention,496,22,121,640
2024-03-05,A016,Retention,459,45,88,593
2024-02-25,A078,Retention,568,60,114,743
2024-02-13,A089,Support,371,79,85,536
2024-02-04,A029,Retention,612,65,112,791
2024-02-18,A015,Retention,497,91,57,647
2024-02-29,A112,Retention,535,60,133,729
2024-03-18,A043,Support,290,48,91,430
2024-03-06,A049,Support,299,28,90,419
2024-01-28,A031,Support,422,51,106,580
2024-01-28,A091,Retention,588,61,81,730
2024-02-26,A064,Support,492,28,84,606
2024-02-08,A055,Support,383,65,81,530
2024-02-23,A088,Retention,469,85,69,623
2024-03-08,A085,Retention,634,78,120,833
2024-01-08,A016,Support,346,93,91,531
2024-01-13,A001,Support,421,26,26,474
2024-01-08,A046,Support,451,60,51,563
2024-01-02,A046,Support,410,94,111,616
2024-01-25,A022,Retention,518,54,94,667
2024-01-25,A081,Support,290,43,81,415
2024-02-03,A077,Support,471,58,120,650
2024-01-21,A048,Support,434,81,79,595
2024-03-25,A074,Support,361,77,105,544
2024-03-22,A063,Retention,592,42,79,714
2024-01-10,A094,Retention,510,72,70,653
2024-03-24,A001,Support,320,66,44,431
2024-02-25,A096,Retention,564,73,32,670
2024-02-01,A097,Retention,502,34,117,654
2024-01-01,A052,Support,352,48,133,533
2024-01-04,A075,Support,425,50,78,554
2024-03-17,A073,Support,450,55,68,575
2024-01-15,A093,Support,335,63,80,479
2024-01-18,A088,Retention,554,63,80,699
2024-03-18,A025,Support,410,56,88,555
2024-03-19,A048,Support,392,61,115,570
2024-01-08,A047,Support,394,66,108,569
2024-01-19,A106,Retention,543,101,103,748
2024-03-13,A062,Support,387,74,110,572
2024-03-02,A003,Retention,527,62,57,648
2024-03-24,A083,Support,438,42,123,604
2024-01-02,A083,Support,439,33,82,555
2024-01-15,A010,Retention,435,53,66,556
2024-01-13,A098,Retention,506,52,79,638
2024-02-11,A059,Support,359,84,42,485
2024-02-19,A035,Retention,536,69,125,731
2024-02-01,A098,Support,354,76,83,514
2024-01-01,A095,Support,414,37,136,588
2024-02-12,A055,Retention,523,75,101,700
2024-02-29,A042,Retention,465,87,53,607
2024-02-16,A094,Support,383,76,86,547
2024-03-16,A061,Retention,543,65,75,685
2024-01-18,A029,Retention,459,32,87,579
2024-02-09,A013,Retention,511,49,134,695
2024-02-10,A002,Retention,591,63,98,753
2024-01-16,A009,Retention,554,87,59,702
2024-03-25,A115,Support,331,79,128,539
2024-03-27,A079,Retention,576,54,72,703
2024-02-28,A034,Support,448,26,94,569
2024-03-20,A084,Retention,554,44,64,662
2024-01-21,A055,Retention,518,25,102,646
2024-02-27,A093,Retention,397,83,85,566
2024-02-02,A002,Support,535,61,91,688
2024-03-11,A084,Retention,670,49,115,834
2024-01-06,A005,Support,412,77,9,500
2024-03-26,A109,Support,362,63,20,446
2024-02-04,A112,Retention,524,33,79,637
2024-03-02,A031,Retention,479,53,131,664
2024-03-18,A062,Retention,468,57,56,582
2024-01-11,A054,Retention,570,66,123,759
2024-02-27,A077,Retention,552,71,107,732
2024-02-12,A085,Retention,509,65,107,682
2024-02-06,A104,Support,438,29,64,532
2024-02-10,A004,Retention,490,86,46,623
2024-01-06,A027,Retention,463,78,62,604
2024-03-03,A089,Retention,680,60,88,828
2024-02-17,A010,Support,414,60,71,545
2024-01-19,A043,Support,399,87,139,626
2024-03-18,A023,Retention,511,25,36,573
2024-03-10,A082,Retention,457,73,78,608
2024-03-23,A007,Retention,507,44,76,628
2024-03-27,A040,Support,474,52,85,611
2024-02-21,A119,Retention,489,55,63,609
2024-01-12,A017,Support,496,69,89,655
2024-02-14,A112,Support,359,19,65,443
2024-02-28,A067,Support,521,77,83,681
2024-01-27,A035,Support,429,60,61,551
2024-03-09,A021,Retention,510,35,138,684
2024-02-20,A087,Retention,458,52,74,586
2024-02-06,A032,Retention,361,80,117,559
2024-02-17,A036,Support,413,24,131,569
2024-01-02,A047,Support,416,72,71,560
2024-01-23,A034,Support,365,43,67,475
2024-01-23,A117,Retention,499,91,91,682
2024-01-26,A097,Support,376,72,85,533
2024-02-13,A094,Retention,439,57,91,588
2024-03-02,A069,Retention,408,44,82,535
2024-03-14,A054,Support,310,20,80,410
2024-03-17,A087,Retention,564,76,121,761
2024-02-12,A049,Support,432,59,142,633
2024-01-20,A058,Support,306,91,124,522
2024-01-09,A072,Retention,581,42,56,679
2024-02-19,A027,Support,535,78,88,702
2024-03-01,A118,Support,438,50,37,526
2024-03-28,A051,Retention,512,45,59,617
2024-03-27,A085,Retention,563,58,46,668
2024-02-10,A089,Retention,485,64,89,639
2024-01-07,A097,Retention,572,70,124,767
2024-03-27,A045,Retention,475,79,68,623
2024-03-21,A028,Support,408,67,84,560
2024-03-18,A029,Retention,555,41,79,676
2024-01-29,A016,Retention,576,65,96,737
2024-02-14,A027,Support,436,64,119,619
2024-02-28,A076,Retention,436,79,108,623
2024-03-28,A060,Support,438,73,90,601
2024-01-10,A111,Support,424,73,110,608
2024-01-13,A111,Retention,537,40,118,696
2024-02-01,A074,Support,331,61,97,491
2024-01-26,A039,Retention,529,79,77,687
2024-02-27,A008,Retention,478,90,54,622
2024-01-18,A081,Support,306,48,83,438
2024-02-14,A117,Retention,593,45,124,763
2024-02-15,A013,Retention,509,69,137,716
2024-01-14,A093,Retention,562,90,66,719
2024-01-13,A091,Retention,435,45,58,539
2024-01-14,A022,Support,446,57,113,617
2024-02-06,A026,Support,376,58,54,489
2024-01-28,A017,Retention,577,88,84,751
2024-02-25,A113,Retention,526,58,59,644
2024-03-27,A073,Support,321,40,80,442
2024-01-08,A117,Support,376,72,104,552
2024-03-28,A091,Support,524,50,153,729
2024-03-29,A057,Support,405,70,125,602
2024-02-20,A016,Retention,486,67,73,627
2024-01-13,A105,Support,488,54,91,634
2024-03-18,A118,Retention,605,66,49,720
2024-03-12,A056,Support,462,49,62,574
2024-02-01,A009,Support,399,74,51,525
2024-01-05,A063,Support,315,65,75,455
2024-02-29,A028,Support,345,50,76,472
2024-03-04,A051,Support,269,61,80,412
2024-03-15,A081,Retention,476,61,107,645
2024-03-24,A012,Support,382,18,116,517
2024-01-01,A120,Retention,622,72,76,772
2024-01-29,A057,Retention,600,64,74,739
2024-02-08,A084,Support,422,52,137,612
2024-01-30,A116,Support,388,65,78,532
2024-02-13,A120,Support,334,91,78,505
2024-03-10,A058,Support,446,83,97,626
2024-02-24,A101,Support,431,69,129,630
2024-02-21,A101,Support,315,95,71,482
2024-02-09,A003,Retention,475,50,85,611
2024-01-24,A052,Retention,532,58,67,658
2024-03-05,A014,Support,483,83,99,665
2024-02-01,A037,Retention,445,76,146,667
2024-03-07,A011,Retention,639,89,89,818
2024-01-31,A092,Retention,521,53,101,676
2024-03-14,A033,Retention,509,46,76,632
2024-01-05,A068,Retention,536,72,66,675
2024-02-23,A020,Retention,506,63,129,700
2024-02-06,A018,Support,308,75,160,544
2024-01-15,A076,Retention,452,44,135,632
2024-01-10,A015,Support,396,79,94,569
2024-02-11,A068,Support,428,76,95,601
2024-03-24,A105,Support,342,40,88,470
2024-03-16,A034,Retention,418,43,108,570
2024-02-29,A048,Retention,637,41,84,763
2024-02-22,A035,Support,426,66,71,564
2024-01-29,A020,Support,456,69,128,655
2024-01-13,A053,Retention,514,46,87,648
2024-01-21,A107,Support,456,98,79,634
2024-03-22,A039,Support,467,26,103,597
2024-03-09,A087,Support,528,25,148,702
2024-01-10,A045,Retention,615,87,70,772
2024-02-23,A069,Retention,522,12,135,671
2024-03-12,A003,Retention,553,40,129,723
2024-02-14,A049,Support,416,44,60,521
2024-02-26,A019,Support,452,55,48,556
2024-01-21,A076,Support,436,69,140,646
2024-01-19,A074,Support,374,38,78,490
2024-01-14,A049,Retention,531,54,91,677
2024-02-18,A087,Support,413,84,57,555
2024-01-08,A056,Retention,383,33,72,490
2024-01-05,A115,Support,453,59,68,581
2024-02-19,A008,Support,427,42,97,566
2024-03-07,A085,Support,466,40,71,578
2024-02-03,A051,Support,379,27,95,502
2024-03-25,A062,Retention,466,71,64,602
2024-01-29,A061,Retention,542,78,53,674
2024-02-13,A052,Retention,506,61,87,655
2024-03-08,A036,Retention,609,78,91,778
2024-03-28,A114,Retention,512,78,129,720
2024-01-16,A025,Support,333,70,92,497
2024-03-27,A050,Retention,510,31,71,613
2024-02-08,A046,Support,408,14,120,543
2024-03-05,A054,Support,380,50,116,547
2024-03-02,A069,Support,377,86,53,517
2024-03-23,A045,Retention,488,99,87,676
2024-02-13,A061,Retention,514,75,98,688
2024-03-02,A019,Retention,523,40,57,621
2024-01-11,A019,Retention,500,86,55,642
2024-01-08,A106,Support,304,52,58,414
2024-01-15,A081,Retention,402,58,69,530
2024-03-30,A069,Retention,508,34,41,584
2024-01-28,A071,Retention,481,86,79,648
2024-01-23,A116,Support,447,23,75,546
2024-01-20,A054,Retention,498,59,105,663
2024-02-15,A013,Support,511,61,35,608
2024-02-08,A043,Retention,649,71,102,823
2024-02-22,A099,Support,428,33,91,553
2024-01-17,A050,Support,436,104,84,626
2024-02-22,A013,Retention,587,62,81,732
2024-02-03,A033,Retention,557,39,120,717
2024-02-24,A009,Retention,638,84,130,853
2024-02-18,A116,Support,462,57,93,612
2024-01-04,A073,Retention,530,57,65,653
2024-01-04,A112,Retention,575,57,47,681
2024-02-19,A098,Retention,416,64,50,532
2024-01-12,A065,Support,500,79,112,691
2024-02-19,A003,Support,398,62,39,501
2024-01-11,A046,Retention,415,85,85,587
2024-01-30,A020,Retention,377,54,104,536
2024-01-13,A075,Retention,556,54,63,673
2024-01-08,A077,Support,359,100,126,586
2024-03-13,A093,Retention,522,82,119,724
2024-01-27,A008,Support,561,66,67,695
2024-01-13,A090,Support,470,42,68,580
2024-02-24,A077,Support,482,38,99,620
2024-03-02,A023,Retention,449,65,47,562
2024-02-25,A036,Support,407,75,81,565
2024-01-17,A016,Retention,549,69,125,744
2024-03-09,A072,Support,405,77,62,544
2024-03-15,A096,Retention,536,68,90,696
2024-03-05,A082,Support,441,103,89,633
2024-03-17,A012,Support,381,26,76,483
2024-02-11,A071,Retention,579,67,105,752
2024-03-05,A023,Support,413,60,90,564
2024-03-15,A029,Retention,599,52,52,704
2024-03-03,A073,Support,336,65,105,507
2024-02-13,A008,Support,347,66,92,506
2024-02-13,A031,Support,417,31,135,584
2024-01-20,A058,Support,401,65,64,531
2024-02-15,A054,Support,397,85,111,595
2024-02-08,A067,Support,519,67,100,687
2024-02-01,A036,Support,320,59,77,457
2024-01-06,A060,Support,456,40,92,589
2024-02-18,A107,Support,401,62,64,528
2024-01-19,A069,Support,368,24,81,474
2024-03-28,A073,Retention,531,77,85,694
2024-03-24,A033,Retention,559,40,100,700
2024-03-05,A063,Support,505,48,63,617
2024-02-17,A014,Support,414,75,131,622
2024-03-08,A091,Retention,620,58,62,741
2024-02-16,A082,Retention,397,45,103,546
2024-02-27,A120,Retention,472,19,122,613
2024-03-18,A021,Retention,531,56,64,652
2024-01-26,A021,Retention,630,93,141,865
2024-01-19,A086,Retention,534,51,125,711
2024-03-26,A097,Support,376,37,82,495
2024-02-14,A044,Retention,553,69,165,787
2024-02-12,A065,Retention,450,62,76,589
2024-01-26,A098,Support,430,44,105,579
2024-02-05,A070,Retention,472,68,115,655
2024-03-27,A018,Retention,576,50,107,734
2024-02-09,A010,Support,503,81,110,694
2024-03-04,A031,Retention,545,37,88,671
2024-02-19,A084,Retention,433,66,92,592
2024-03-01,A040,Support,439,48,42,530
2024-01-12,A016,Support,396,96,118,611
2024-03-19,A054,Retention,434,70,115,619
2024-02-10,A101,Support,399,68,148,616
2024-01-08,A051,Support,358,24,93,476
2024-02-03,A101,Support,397,41,106,544
2024-01-04,A048,Support,518,97,96,712
2024-02-02,A106,Retention,545,102,152,800
2024-02-24,A031,Support,384,56,96,537
2024-01-15,A110,Support,368,51,44,464
2024-01-10,A046,Support,559,50,-9,600
2024-01-19,A114,Retention,551,74,32,658
2024-03-12,A016,Retention,585,76,42,704
2024-01-03,A008,Support,402,70,114,586
2024-02-16,A015,Retention,589,66,106,761
2024-02-01,A052,Retention,495,34,114,644
2024-01-15,A041,Retention,463,40,90,595
2024-03-13,A092,Support,371,59,122,552
2024-01-26,A075,Retention,466,84,119,669
2024-03-05,A074,Support,495,47,96,640
2024-02-19,A067,Support,454,61,108,624
2024-02-10,A001,Retention,511,28,95,635
2024-02-27,A119,Support,390,73,96,560
2024-03-07,A001,Retention,519,74,89,684
2024-02-03,A081,Retention,556,57,78,691
2024-02-25,A020,Retention,543,32,81,657
2024-03-13,A003,Retention,536,32,83,651
2024-02-23,A026,Support,434,49,103,587
2024-03-24,A021,Retention,540,45,110,697
2024-02-26,A029,Support,451,63,109,623
2024-01-14,A037,Retention,509,78,38,626
2024-01-05,A002,Retention,534,73,82,690
2024-01-22,A085,Support,464,44,56,565
2024-02-26,A062,Retention,504,77,128,710
2024-03-09,A065,Retention,495,74,132,701
2024-02-24,A013,Retention,572,30,85,688
2024-03-09,A045,Retention,499,67,77,644
2024-02-04,A038,Retention,615,67,88,770
2024-01-20,A040,Support,390,46,109,546
2024-01-05,A074,Retention,470,67,94,632
2024-03-19,A019,Retention,473,74,105,653
2024-02-05,A081,Retention,579,49,46,675
2024-01-29,A015,Support,532,87,107,726
2024-01-10,A007,Retention,653,30,77,761
2024-01-11,A103,Retention,466,72,60,599
2024-01-29,A053,Support,395,62,90,548
2024-02-09,A021,Support,481,57,82,622
2024-02-02,A025,Retention,567,49,80,697
2024-01-25,A005,Retention,518,50,67,636
2024-03-26,A093,Retention,444,54,143,643
2024-02-26,A056,Retention,453,61,165,681
2024-03-06,A068,Support,473,35,55,564
2024-02-07,A048,Retention,603,41,114,759
2024-02-11,A110,Support,510,45,58,614
2024-02-12,A118,Retention,541,47,139,729
2024-02-29,A004,Retention,510,77,105,693
2024-02-01,A002,Support,436,56,110,604
2024-03-22,A090,Support,557,21,174,753
2024-01-01,A010,Support,520,50,74,646
2024-01-19,A061,Retention,443,54,83,581
2024-01-07,A115,Retention,550,34,100,684
2024-02-21,A048,Support,485,36,79,600
2024-03-15,A039,Support,404,69,43,518
2024-01-14,A025,Support,428,78,130,638
2024-01-18,A040,Support,344,53,91,488
2024-02-04,A075,Retention,615,119,51,787
2024-02-05,A103,Retention,466,81,78,627
2024-01-09,A113,Retention,428,69,131,629
2024-02-27,A066,Retention,394,70,97,562
2024-02-22,A074,Retention,494,56,97,648
2024-02-14,A079,Support,390,21,103,515
2024-01-17,A015,Retention,523,46,64,634
2024-02-10,A117,Support,546,85,106,738
2024-03-06,A013,Support,428,44,94,567
2024-01-13,A073,Support,435,71,85,591
2024-02-26,A056,Retention,530,100,95,726
2024-03-13,A056,Support,321,69,80,471
2024-03-15,A104,Support,496,55,65,617
2024-01-17,A040,Support,488,23,62,574
2024-03-19,A026,Support,455,34,55,545
2024-01-25,A004,Support,378,50,102,530
2024-01-06,A028,Retention,585,77,74,737
2024-03-18,A016,Retention,479,72,52,604
2024-02-29,A090,Retention,449,41,87,578
2024-03-19,A059,Support,502,69,40,613
2024-03-11,A018,Retention,534,64,95,694
2024-01-27,A086,Support,312,85,51,449
2024-01-13,A116,Retention,432,117,50,600
2024-01-30,A096,Retention,477,66,93,637
2024-01-19,A054,Support,301,47,44,393
2024-03-11,A052,Retention,519,40,108,668
2024-03-26,A103,Retention,515,26,58,600
2024-02-04,A078,Retention,524,48,91,664
2024-01-06,A029,Support,373,71,39,484
2024-03-25,A115,Support,423,47,145,616
2024-03-27,A010,Retention,381,8,136,526
2024-01-06,A048,Support,418,77,98,594
2024-02-23,A021,Support,459,71,96,626
2024-02-06,A061,Retention,569,71,136,777
2024-03-27,A083,Retention,505,62,66,634
2024-03-10,A050,Support,494,75,54,624
2024-02-28,A002,Support,402,43,69,515
2024-02-18,A026,Retention,438,81,53,574
2024-01-20,A060,Support,503,38,36,578
2024-03-03,A077,Support,380,40,100,520
2024-03-14,A026,Retention,520,55,103,679
2024-03-05,A035,Support,432,73,48,554
2024-02-08,A059,Retention,495,27,145,668
2024-01-11,A026,Retention,551,104,77,734
2024-03-19,A003,Retention,490,64,74,630
2024-03-20,A092,Support,354,47,132,533
2024-03-04,A096,Support,332,44,91,468
2024-03-13,A107,Support,439,23,114,577
2024-03-10,A043,Retention,537,58,64,660
2024-01-01,A104,Support,397,68,81,547
2024-01-12,A072,Retention,519,60,78,658
2024-03-23,A032,Retention,538,54,103,695
2024-03-17,A084,Retention,598,59,90,748
2024-02-12,A104,Retention,699,60,113,872
2024-03-21,A109,Support,398,63,55,517
2024-01-01,A120,Retention,490,74,47,612
2024-03-23,A116,Retention,495,71,106,674
2024-03-23,A112,Retention,493,37,48,579
2024-02-05,A010,Retention,532,40,67,640
2024-02-12,A066,Retention,540,35,74,650
2024-02-26,A036,Retention,378,88,101,569
2024-02-07,A088,Retention,489,69,70,629
2024-03-02,A040,Support,482,50,73,606
2024-02-06,A091,Retention,557,52,89,699
2024-02-19,A061,Retention,477,27,93,597
2024-01-28,A056,Support,414,54,83,552
2024-03-03,A047,Retention,485,59,85,630
2024-03-22,A011,Support,481,60,66,608
2024-03-11,A041,Retention,586,56,118,761
2024-03-15,A012,Support,358,84,124,567
2024-02-05,A112,Retention,499,106,79,685
2024-01-06,A053,Support,403,34,99,536
2024-02-16,A112,Support,382,61,84,529
2024-02-19,A120,Support,446,64,105,617
2024-03-07,A040,Retention,469,81,59,610
2024-01-25,A015,Support,423,63,104,591
2024-01-10,A006,Retention,413,49,69,532
2024-01-11,A021,Support,424,29,67,520
2024-02-29,A046,Support,428,39,96,564
2024-02-20,A095,Support,454,101,79,636
