date,call_id,queue,csat_score,resolution_flag
2024-01-09,C007311,Retention,4,True
2024-01-06,C007312,Retention,4,True
2024-03-19,C007313,Support,3,False
2024-03-11,C007314,Retention,4,True
2024-03-23,C007315,Support,4,True
2024-02-29,C007316,Support,5,True
2024-01-21,C007317,Retention,4,True
2024-01-25,C007318,Retention,3,False
2024-02-16,C007319,Support,5,True
2024-02-14,C007320,Retention,4,True
2024-01-08,C007321,Support,3,False
2024-02-27,C007322,Retention,5,True
2024-03-15,C007323,Support,4,True
2024-01-17,C007324,Support,4,True
2024-01-08,C007325,Support,4,True
2024-02-16,C007326,Support,3,False
2024-01-31,C007327,Support,4,True
2024-01-13,C007328,Support,4,True
2024-02-13,C007329,Retention,4,True
2024-03-23,C007330,Retention,2,False
2024-02-19,C007331,Support,4,True
2024-01-11,C007332,Retention,4,True
2024-01-23,C007333,Support,3,False
2024-02-03,C007334,Support,4,True
2024-02-17,C007335,Retention,5,True
2024-01-31,C007336,Support,3,False
2024-02-15,C007337,Retention,5,True
2024-01-02,C007338,Retention,4,True
2024-02-09,C007339,Support,2,False
2024-03-06,C007340,Retention,4,True
2024-02-17,C007341,Support,4,True
2024-03-20,C007342,Retention,4,True
2024-03-06,C007343,Retention,5,True
2024-03-02,C007344,Support,5,True
2024-03-19,C007345,Retention,4,True
2024-01-15,C007346,Retention,3,False
2024-01-14,C007347,Retention,5,True
2024-02-10,C007348,Retention,4,True
2024-02-11,C007349,Support,3,False
2024-02-29,C007350,Retention,4,True
2024-02-22,C007351,Support,4,True
2024-02-10,C007352,Support,4,True
2024-03-04,C007353,Support,3,False
2024-01-03,C007354,Support,5,True
2024-02-12,C007355,Support,5,True
2024-03-12,C007356,Support,5,True
2024-02-20,C007357,Retention,3,False
2024-03-24,C007358,Support,4,True
2024-01-20,C007359,Retention,3,False
2024-03-12,C007360,Retention,4,True
2024-03-09,C007361,Retention,3,False
2024-02-03,C007362,Retention,4,True
2024-01-30,C007363,Support,4,True
2024-03-23,C007364,Support,4,True
2024-02-12,C007365,Support,3,False
2024-02-08,C007366,Support,3,False
2024-03-24,C007367,Retention,4,True
2024-01-24,C007368,Retention,3,False
2024-02-25,C007369,Retention,3,False
2024-01-19,C007370,Support,5,True
2024-01-05,C007371,Retention,4,True
2024-03-22,C007372,Support,4,True
2024-01-01,C007373,Support,5,True
2024-01-02,C007374,Support,5,True
2024-01-23,C007375,Support,4,True
2024-01-25,C007376,Retention,4,True
2024-03-02,C007377,Retention,3,False
2024-01-01,C007378,Retention,4,True
2024-01-22,C007379,Support,4,True
2024-02-26,C007380,Retention,5,True
2024-01-03,C007381,Retention,3,False
2024-02-07,C007382,Support,5,True
2024-03-21,C007383,Retention,4,True
2024-03-15,C007384,Retention,5,True
2024-02-17,C007385,Retention,4,True
2024-02-10,C007386,Retention,4,True
2024-02-13,C007387,Retention,5,True
2024-03-07,C007388,Support,4,True
2024-02-16,C007389,Support,4,True
2024-01-08,C007390,Retention,4,True
2024-03-08,C007391,Support,4,True
2024-02-18,C007392,Support,5,True
2024-01-11,C007393,Retention,3,False
2024-03-07,C007394,Retention,3,False
2024-03-29,C007395,Support,4,True
2024-01-06,C007396,Retention,4,True
2024-02-08,C007397,Support,4,True
2024-02-09,C007398,Support,3,False
2024-01-05,C007399,Retention,5,True
2024-01-20,C007400,Retention,4,True
2024-03-19,C007401,Support,4,True
2024-03-08,C007402,Support,5,True
2024-03-17,C007403,Retention,3,False
2024-02-15,C007404,Retention,4,True
2024-01-17,C007405,Retention,4,True
2024-02-29,C007406,Support,4,True
2024-03-24,C007407,Retention,5,True
2024-02-20,C007408,Support,4,True
2024-02-17,C007409,Support,4,True
2024-01-11,C007410,Support,4,True
2024-03-22,C007411,Retention,4,True
2024-03-01,C007412,Support,4,True
2024-02-08,C007413,Support,4,True
2024-01-06,C007414,Retention,4,True
2024-01-02,C007415,Support,4,True
2024-01-27,C007416,Support,3,False
2024-03-26,C007417,Support,5,True
2024-02-27,C007418,Support,4,True
2024-02-23,C007419,Retention,4,True
2024-03-04,C007420,Retention,3,False
2024-01-19,C007421,Support,4,True
2024-01-16,C007422,Support,4,True
2024-01-10,C007423,Support,3,False
2024-03-07,C007424,Retention,4,True
2024-02-16,C007425,Support,4,True
2024-03-07,C007426,Support,3,False
2024-01-19,C007427,Support,4,True
2024-03-06,C007428,Retention,4,True
2024-03-12,C007429,Retention,4,True
2024-01-20,C007430,Retention,3,False
2024-02-08,C007431,Retention,3,False
2024-01-27,C007432,Retention,3,False
2024-01-09,C007433,Retention,4,True
2024-03-09,C007434,Retention,4,True
2024-01-10,C007435,Retention,4,True
2024-02-02,C007436,Support,4,True
2024-02-02,C007437,Support,4,True
2024-01-20,C007438,Support,4,True
2024-03-24,C007439,Retention,4,True
2024-03-01,C007440,Support,4,True
2024-02-10,C007441,Retention,4,True
2024-02-09,C007442,Retention,4,True
2024-01-08,C007443,Support,4,True
2024-03-07,C007444,Retention,4,True
2024-02-23,C007445,Support,4,True
2024-03-03,C007446,Support,5,True
2024-02-15,C007447,Support,5,True
2024-01-30,C007448,Support,5,True
2024-02-07,C007449,Support,4,True
2024-01-12,C007450,Retention,4,True
2024-01-16,C007451,Support,5,True
2024-03-10,C007452,Retention,3,False
2024-01-11,C007453,Retention,4,True
2024-01-02,C007454,Support,3,False
2024-02-03,C007455,Retention,3,False
2024-01-29,C007456,Retention,3,False
2024-03-10,C007457,Retention,4,True
2024-03-05,C007458,Support,4,True
2024-01-13,C007459,Support,4,True
2024-02-04,C007460,Retention,3,False
2024-02-03,C007461,Support,5,True
2024-01-06,C007462,Support,3,False
2024-01-23,C007463,Retention,4,True
2024-01-30,C007464,Support,5,True
2024-02-18,C007465,Support,4,True
2024-01-22,C007466,Support,4,True
2024-02-16,C007467,Retention,2,False
2024-03-14,C007468,Support,4,True
2024-03-28,C007469,Retention,3,False
2024-03-30,C007470,Retention,4,True
2024-02-14,C007471,Support,5,True
2024-02-01,C007472,Support,4,True
2024-01-27,C007473,Retention,3,False
2024-03-27,C007474,Retention,4,True
2024-03-19,C007475,Retention,4,True
2024-01-07,C007476,Retention,4,True
2024-02-03,C007477,Support,5,True
2024-03-30,C007478,Retention,3,False
2024-03-16,C007479,Support,4,True
2024-02-20,C007480,Support,4,True
2024-01-27,C007481,Retention,4,True
2024-03-15,C007482,Retention,4,True
2024-02-18,C007483,Support,3,False
2024-03-30,C007484,Support,4,True
2024-01-04,C007485,Retention,3,False
2024-02-09,C007486,Retention,5,True
2024-01-31,C007487,Support,3,False
2024-03-26,C007488,Support,5,True
2024-03-24,C007489,Support,4,True
2024-02-07,C007490,Retention,3,False
2024-01-14,C007491,Support,4,True
2024-01-06,C007492,Retention,4,True
2024-01-29,C007493,Support,4,True
2024-02-12,C007494,Support,4,True
2024-03-11,C007495,Retention,4,True
2024-03-11,C007496,Retention,5,True
2024-02-09,C007497,Support,5,True
2024-03-06,C007498,Support,4,True
2024-01-25,C007499,Support,5,True
2024-02-25,C007500,Retention,3,False
2024-01-09,C007501,Support,4,True
2024-03-01,C007502,Retention,4,True
2024-03-22,C007503,Support,4,True
2024-01-04,C007504,Retention,3,False
2024-03-16,C007505,Support,4,True
2024-01-19,C007506,Retention,3,False
2024-02-26,C007507,Retention,4,True
2024-01-09,C007508,Support,4,True
2024-02-02,C007509,Support,4,True
2024-02-13,C007510,Support,4,True
2024-01-04,C007511,Retention,3,False
2024-03-04,C007512,Retention,5,True
2024-02-21,C007513,Support,3,False
2024-03-30,C007514,Retention,3,False
2024-01-01,C007515,Support,5,True
2024-03-08,C007516,Retention,3,False
2024-01-04,C007517,Retention,5,True
2024-02-04,C007518,Retention,4,True
2024-01-16,C007519,Retention,3,False
2024-02-10,C007520,Retention,3,False
2024-01-08,C007521,Support,3,False
2024-01-01,C007522,Support,4,True
2024-03-21,C007523,Support,4,True
2024-02-17,C007524,Support,5,True
2024-03-22,C007525,Retention,3,False
2024-03-18,C007526,Retention,4,True
2024-01-23,C007527,Retention,4,True
2024-03-12,C007528,Support,5,True
2024-02-25,C007529,Support,4,True
2024-01-24,C007530,Retention,4,True
2024-03-09,C007531,Support,5,True
2024-03-16,C007532,Support,5,True
2024-02-14,C007533,Retention,4,True
2024-02-05,C007534,Retention,4,True
2024-02-01,C007535,Retention,3,False
2024-03-15,C007536,Support,4,True
2024-03-30,C007537,Retention,3,False
2024-01-06,C007538,Support,4,True
2024-02-15,C007539,Support,5,True
2024-03-21,C007540,Support,4,True
2024-01-09,C007541,Retention,2,False
2024-01-04,C007542,Retention,5,True
2024-02-10,C007543,Support,4,True
2024-01-29,C007544,Retention,3,False
2024-03-08,C007545,Retention,4,True
2024-02-12,C007546,Support,3,False
2024-03-14,C007547,Retention,4,True
2024-02-18,C007548,Support,4,True
2024-01-03,C007549,Retention,4,True
2024-02-17,C007550,Retention,4,True
2024-01-07,C007551,Retention,4,True
2024-02-26,C007552,Support,5,True
2024-03-09,C007553,Support,4,True
2024-03-14,C007554,Retention,4,True
2024-03-11,C007555,Support,5,True
2024-01-14,C007556,Retention,3,False
2024-03-20,C007557,Retention,3,False
2024-01-06,C007558,Retention,4,True
2024-01-30,C007559,Support,4,True
2024-02-04,C007560,Support,3,False
2024-01-13,C007561,Retention,3,False
2024-02-24,C007562,Retention,4,True
2024-01-25,C007563,Support,4,True
2024-03-22,C007564,Support,4,True
2024-01-29,C007565,Support,4,True
2024-01-07,C007566,Support,4,True
2024-01-10,C007567,Retention,4,True
2024-02-26,C007568,Retention,4,True
2024-02-04,C007569,Retention,3,False
2024-02-21,C007570,Retention,3,False
2024-02-01,C007571,Retention,3,False
2024-03-24,C007572,Support,3,False
2024-01-24,C007573,Support,4,True
2024-02-12,C007574,Retention,3,False
2024-02-09,C007575,Retention,4,True
2024-03-04,C007576,Support,5,True
2024-03-06,C007577,Retention,5,True
2024-02-18,C007578,Retention,5,True
2024-02-20,C007579,Support,4,True
2024-01-17,C007580,Support,4,True
2024-01-27,C007581,Retention,3,False
2024-03-21,C007582,Support,3,False
2024-01-14,C007583,Support,3,False
2024-03-14,C007584,Retention,3,False
2024-03-22,C007585,Support,3,False
2024-03-21,C007586,Support,3,False
2024-03-04,C007587,Retention,5,True
2024-02-13,C007588,Retention,4,True
2024-01-31,C007589,Support,3,False
2024-01-01,C007590,Support,4,True
2024-03-12,C007591,Retention,4,True
2024-03-30,C007592,Retention,4,True
2024-03-11,C007593,Retention,3,False
2024-01-22,C007594,Retention,5,True
2024-02-04,C007595,Retention,4,True
2024-03-22,C007596,Support,5,True
2024-01-05,C007597,Retention,4,True
2024-02-27,C007598,Retention,4,True
2024-02-27,C007599,Retention,5,True
2024-02-24,C007600,Retention,4,True
2024-02-10,C007601,Support,4,True
2024-01-29,C007602,Retention,3,False
2024-01-09,C007603,Retention,3,False
2024-03-26,C007604,Retention,5,True
2024-01-22,C007605,Support,4,True
2024-02-27,C007606,Retention,4,True
2024-01-10,C007607,Retention,4,True
2024-01-20,C007608,Retention,4,True
2024-03-22,C007609,Support,3,False
2024-01-23,C007610,Support,4,True
2024-02-04,C007611,Retention,4,True
2024-02-18,C007612,Support,4,True
2024-01-11,C007613,Support,4,True
2024-03-06,C007614,Retention,5,True
2024-03-07,C007615,Support,4,True
2024-01-02,C007616,Support,4,True
2024-02-08,C007617,Support,4,True
2024-03-23,C007618,Retention,4,True
2024-02-06,C007619,Support,4,True
2024-03-12,C007620,Retention,4,True
2024-01-26,C007621,Retention,3,False
2024-03-30,C007622,Support,4,True
2024-02-03,C007623,Retention,4,True
2024-01-21,C007624,Support,4,True
2024-01-13,C007625,Retention,4,True
2024-01-09,C007626,Retention,4,True
2024-02-15,C007627,Support,4,True
2024-01-14,C007628,Support,3,False
2024-03-24,C007629,Retention,4,True
2024-03-29,C007630,Retention,3,False
2024-01-23,C007631,Retention,4,True
2024-03-12,C007632,Support,3,False
2024-02-01,C007633,Retention,4,True
2024-03-10,C007634,Retention,3,False
2024-02-23,C007635,Retention,4,True
2024-02-09,C007636,Support,4,True
2024-02-08,C007637,Support,4,True
2024-03-23,C007638,Retention,4,True
2024-01-21,C007639,Support,4,True
2024-03-05,C007640,Retention,3,False
2024-02-29,C007641,Retention,4,True
2024-01-30,C007642,Support,4,True
2024-02-21,C007643,Retention,4,True
2024-01-28,C007644,Retention,4,True
2024-03-08,C007645,Support,5,True
2024-03-25,C007646,Retention,4,True
2024-01-10,C007647,Retention,4,True
2024-01-19,C007648,Retention,4,True
2024-02-02,C007649,Support,4,True
2024-01-04,C007650,Support,3,False
2024-02-10,C007651,Retention,3,False
2024-01-13,C007652,Support,3,False
2024-03-12,C007653,Retention,3,False
2024-01-02,C007654,Retention,3,False
2024-01-26,C007655,Support,5,True
2024-02-07,C007656,Retention,4,True
2024-02-27,C007657,Retention,4,True
2024-01-26,C007658,Retention,3,False
2024-02-24,C007659,Support,4,True
2024-02-27,C007660,Support,5,True
2024-03-29,C007661,Support,4,True
2024-01-02,C007662,Support,4,True
2024-02-17,C007663,Retention,3,False
2024-01-11,C007664,Retention,4,True
2024-03-04,C007665,Retention,4,True
2024-02-06,C007666,Support,4,True
2024-03-28,C007667,Support,4,True
2024-01-10,C007668,Support,5,True
2024-01-05,C007669,Support,4,True
2024-01-23,C007670,Support,5,True
2024-02-15,C007671,Support,3,False
2024-01-02,C007672,Support,5,True
2024-02-04,C007673,Support,5,True
2024-02-12,C007674,Support,4,True
2024-01-01,C007675,Support,4,True
2024-03-15,C007676,Support,3,False
2024-02-13,C007677,Support,3,False
2024-02-03,C007678,Retention,3,False
2024-01-20,C007679,Retention,5,True
2024-03-17,C007680,Retention,4,True
2024-01-01,C007681,Support,4,True
2024-02-03,C007682,Support,4,True
2024-01-18,C007683,Support,4,True
2024-02-24,C007684,Support,4,True
2024-03-20,C007685,Retention,3,False
2024-03-19,C007686,Retention,4,True
2024-02-23,C007687,Support,5,True
2024-01-28,C007688,Support,3,False
2024-02-03,C007689,Retention,4,True
2024-02-05,C007690,Retention,3,False
2024-03-19,C007691,Support,4,True
2024-03-01,C007692,Support,4,True
2024-03-04,C007693,Support,3,False
2024-02-14,C007694,Retention,4,True
2024-02-07,C007695,Retention,5,True
2024-03-09,C007696,Retention,4,True
2024-01-22,C007697,Support,3,False
2024-03-14,C007698,Support,5,True
2024-02-02,C007699,Support,5,True
2024-02-05,C007700,Support,3,False
2024-01-14,C007701,Retention,3,False
2024-03-23,C007702,Support,4,True
2024-03-05,C007703,Support,4,True
2024-03-12,C007704,Retention,5,True
2024-01-13,C007705,Retention,3,False
2024-02-26,C007706,Support,3,False
2024-03-22,C007707,Retention,5,True
2024-02-10,C007708,Support,4,True
2024-03-07,C007709,Retention,5,True
2024-03-26,C007710,Support,4,True
2024-01-30,C007711,Support,3,False
2024-02-18,C007712,Support,2,False
2024-01-29,C007713,Retention,3,False
2024-01-25,C007714,Support,4,True
2024-03-03,C007715,Retention,4,True
2024-01-07,C007716,Retention,4,True
2024-02-05,C007717,Retention,4,True
2024-03-27,C007718,Retention,3,False
2024-02-16,C007719,Retention,3,False
2024-02-16,C007720,Retention,3,False
2024-02-27,C007721,Support,5,True
2024-03-04,C007722,Retention,4,True
2024-03-27,C007723,Support,3,False
2024-03-16,C007724,Retention,3,False
2024-01-05,C007725,Retention,4,True
2024-01-03,C007726,Retention,4,True
2024-02-27,C007727,Retention,4,True
2024-02-23,C007728,Retention,5,True
2024-01-28,C007729,Support,3,False
2024-01-27,C007730,Support,4,True
2024-03-20,C007731,Retention,4,True
2024-03-27,C007732,Retention,4,True
2024-01-02,C007733,Support,4,True
2024-03-15,C007734,Retention,4,True
2024-03-19,C007735,Support,3,False
2024-01-09,C007736,Support,4,True
2024-01-04,C007737,Retention,3,False
2024-01-29,C007738,Retention,3,False
2024-02-05,C007739,Retention,3,False
2024-01-14,C007740,Support,3,False
2024-01-01,C007741,Retention,4,True
2024-03-12,C007742,Support,3,False
2024-01-01,C007743,Retention,4,True
2024-03-11,C007744,Retention,4,True
2024-01-08,C007745,Retention,3,False
2024-02-18,C007746,Support,4,True
2024-02-11,C007747,Retention,3,False
2024-02-09,C007748,Retention,4,True
2024-01-09,C007749,Support,4,True
2024-02-10,C007750,Support,4,True
2024-03-16,C007751,Retention,4,True
2024-02-05,C007752,Support,4,True
2024-02-28,C007753,Retention,4,True
2024-02-07,C007754,Support,5,True
2024-03-13,C007755,Retention,4,True
2024-03-20,C007756,Retention,3,False
2024-01-27,C007757,Retention,4,True
2024-02-23,C007758,Support,4,True
2024-01-06,C007759,Retention,3,False
2024-02-01,C007760,Support,5,True
2024-01-03,C007761,Retention,3,False
2024-01-14,C007762,Support,4,True
2024-01-15,C007763,Retention,3,False
2024-03-06,C007764,Retention,4,True
2024-03-11,C007765,Retention,3,False
2024-01-10,C007766,Support,4,True
2024-01-07,C007767,Support,3,False
2024-03-05,C007768,Support,5,True
2024-03-09,C007769,Support,4,True
2024-02-21,C007770,Support,5,True
2024-02-15,C007771,Support,4,True
2024-03-14,C007772,Support,4,True
2024-02-07,C007773,Support,5,True
2024-03-27,C007774,Retention,4,True
2024-01-01,C007775,Retention,3,False
2024-01-31,C007776,Retention,4,True
2024-01-04,C007777,Support,5,True
2024-02-04,C007778,Retention,4,True
2024-02-14,C007779,Support,5,True
2024-03-05,C007780,Retention,3,False
2024-03-19,C007781,Retention,3,False
2024-01-26,C007782,Support,4,True
2024-03-01,C007783,Support,3,False
2024-02-25,C007784,Support,4,True
2024-03-14,C007785,Retention,4,True
2024-02-26,C007786,Retention,3,False
2024-02-14,C007787,Support,3,False
2024-01-16,C007788,Retention,4,True
2024-01-01,C007789,Support,3,False
2024-01-05,C007790,Retention,3,False
2024-03-12,C007791,Support,4,True
2024-03-17,C007792,Retention,4,True
2024-01-28,C007793,Retention,4,True
2024-03-06,C007794,Retention,2,False
2024-03-19,C007795,Support,4,True
2024-03-25,C007796,Support,3,False
2024-02-02,C007797,Support,3,False
2024-02-16,C007798,Retention,4,True
2024-02-06,C007799,Retention,4,True
2024-02-20,C007800,Retention,3,False
2024-01-31,C007801,Retention,4,True
2024-02-01,C007802,Retention,4,True
2024-03-29,C007803,Retention,4,True
2024-03-02,C007804,Support,4,True
2024-03-24,C007805,Retention,3,False
2024-01-01,C007806,Retention,4,True
2024-03-09,C007807,Support,4,True
2024-02-13,C007808,Retention,4,True
2024-03-30,C007809,Retention,4,True
2024-03-01,C007810,Retention,4,True
2024-02-15,C007811,Support,4,True
2024-01-28,C007812,Retention,4,True
2024-03-03,C007813,Support,3,False
2024-02-19,C007814,Retention,5,True
2024-01-23,C007815,Retention,4,True
2024-03-15,C007816,Support,3,False
2024-02-26,C007817,Retention,5,True
2024-03-29,C007818,Support,3,False
2024-02-14,C007819,Retention,3,False
2024-01-21,C007820,Retention,4,True
2024-02-06,C007821,Support,4,True
2024-01-12,C007822,Support,3,False
2024-01-30,C007823,Retention,4,True
2024-03-10,C007824,Support,4,True
2024-03-16,C007825,Retention,4,True
2024-01-04,C007826,Retention,4,True
2024-01-12,C007827,Retention,3,False
2024-02-18,C007828,Support,4,True
2024-03-28,C007829,Retention,4,True
2024-01-29,C007830,Support,5,True
2024-01-22,C007831,Support,3,False
